initialize network with normal
loading renderer from pre-trained checkpoint...
begin drawing...
iteration step 0, G_loss: 0.00000, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 1 / 9
iteration step 462, G_loss: 0.16510, step_acc: 12.72251, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 463, G_loss: 0.16509, step_acc: 12.72205, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 464, G_loss: 0.16506, step_acc: 12.72350, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 465, G_loss: 0.16505, step_acc: 12.72249, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 466, G_loss: 0.16503, step_acc: 12.72334, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 467, G_loss: 0.16504, step_acc: 12.72313, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 468, G_loss: 0.16502, step_acc: 12.72515, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 469, G_loss: 0.16499, step_acc: 12.72428, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 470, G_loss: 0.16497, step_acc: 12.72563, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 471, G_loss: 0.16497, step_acc: 12.72577, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 472, G_loss: 0.16496, step_acc: 12.72724, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 473, G_loss: 0.16494, step_acc: 12.72579, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 474, G_loss: 0.16493, step_acc: 12.72802, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 475, G_loss: 0.16492, step_acc: 12.72699, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 476, G_loss: 0.16491, step_acc: 12.72869, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 477, G_loss: 0.16490, step_acc: 12.72759, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 478, G_loss: 0.16490, step_acc: 12.72859, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 479, G_loss: 0.16489, step_acc: 12.72875, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 480, G_loss: 0.16488, step_acc: 12.72949, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 481, G_loss: 0.16485, step_acc: 12.72795, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 482, G_loss: 0.16486, step_acc: 12.72984, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 483, G_loss: 0.16484, step_acc: 12.73003, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 484, G_loss: 0.16484, step_acc: 12.73047, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 485, G_loss: 0.16480, step_acc: 12.73001, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 486, G_loss: 0.16480, step_acc: 12.73051, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 487, G_loss: 0.16480, step_acc: 12.73103, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 488, G_loss: 0.16480, step_acc: 12.73084, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 489, G_loss: 0.16477, step_acc: 12.73230, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 490, G_loss: 0.16478, step_acc: 12.73191, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 491, G_loss: 0.16476, step_acc: 12.73198, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 492, G_loss: 0.16476, step_acc: 12.73227, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 493, G_loss: 0.16472, step_acc: 12.73440, grid_scale: 3 / 5, strokes: 9 / 9
iteration step 494, G_loss: 0.16470, step_acc: 12.73373, grid_scale: 3 / 5, strokes: 9 / 9
rendering canvas...
iteration step 0, G_loss: 0.16469, step_acc: 12.51390, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 1, G_loss: 0.17256, step_acc: 12.51405, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 2, G_loss: 0.17256, step_acc: 12.52030, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 3, G_loss: 0.17241, step_acc: 12.52236, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 4, G_loss: 0.17240, step_acc: 12.52414, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 5, G_loss: 0.17234, step_acc: 12.52499, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 6, G_loss: 0.17231, step_acc: 12.52546, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 7, G_loss: 0.17229, step_acc: 12.52567, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 8, G_loss: 0.17228, step_acc: 12.52596, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 9, G_loss: 0.17227, step_acc: 12.52622, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 10, G_loss: 0.17226, step_acc: 12.52628, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 11, G_loss: 0.17226, step_acc: 12.52641, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 12, G_loss: 0.17226, step_acc: 12.52669, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 13, G_loss: 0.17225, step_acc: 12.52687, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 14, G_loss: 0.17224, step_acc: 12.52603, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 15, G_loss: 0.17225, step_acc: 12.52700, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 16, G_loss: 0.17223, step_acc: 12.52724, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 17, G_loss: 0.17222, step_acc: 12.52746, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 18, G_loss: 0.17221, step_acc: 12.52762, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 19, G_loss: 0.17221, step_acc: 12.52776, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 20, G_loss: 0.17220, step_acc: 12.52786, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 21, G_loss: 0.17220, step_acc: 12.52801, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 22, G_loss: 0.17219, step_acc: 12.52805, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 23, G_loss: 0.17219, step_acc: 12.52808, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 24, G_loss: 0.17219, step_acc: 12.52810, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 25, G_loss: 0.17219, step_acc: 12.52814, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 26, G_loss: 0.17219, step_acc: 12.52817, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 27, G_loss: 0.17219, step_acc: 12.52821, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 28, G_loss: 0.17219, step_acc: 12.52823, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 29, G_loss: 0.17219, step_acc: 12.52826, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 30, G_loss: 0.17219, step_acc: 12.52829, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 31, G_loss: 0.17219, step_acc: 12.52831, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 32, G_loss: 0.17219, step_acc: 12.52836, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 33, G_loss: 0.17219, step_acc: 12.52842, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 34, G_loss: 0.17218, step_acc: 12.52860, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 35, G_loss: 0.17218, step_acc: 12.52871, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 36, G_loss: 0.17218, step_acc: 12.52885, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 37, G_loss: 0.17217, step_acc: 12.52900, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 38, G_loss: 0.17217, step_acc: 12.52908, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 39, G_loss: 0.17217, step_acc: 12.52936, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 40, G_loss: 0.17216, step_acc: 12.52955, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 41, G_loss: 0.17215, step_acc: 12.52973, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 42, G_loss: 0.17215, step_acc: 12.52983, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 43, G_loss: 0.17215, step_acc: 12.52989, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 44, G_loss: 0.17215, step_acc: 12.53000, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 45, G_loss: 0.17215, step_acc: 12.53009, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 46, G_loss: 0.17214, step_acc: 12.53019, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 47, G_loss: 0.17214, step_acc: 12.53031, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 48, G_loss: 0.17214, step_acc: 12.53038, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 49, G_loss: 0.17214, step_acc: 12.53043, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 50, G_loss: 0.17214, step_acc: 12.53047, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 51, G_loss: 0.17214, step_acc: 12.53046, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 52, G_loss: 0.17214, step_acc: 12.53050, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 53, G_loss: 0.17213, step_acc: 12.53049, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 54, G_loss: 0.17213, step_acc: 12.53052, grid_scale: 4 / 5, strokes: 1 / 9
iteration step 55, G_loss: 0.17213, step_acc: 12.53024, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 56, G_loss: 0.17214, step_acc: 12.52844, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 57, G_loss: 0.17218, step_acc: 12.52990, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 58, G_loss: 0.17215, step_acc: 12.53033, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 59, G_loss: 0.17214, step_acc: 12.53034, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 60, G_loss: 0.17214, step_acc: 12.53039, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 61, G_loss: 0.17213, step_acc: 12.53042, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 62, G_loss: 0.17213, step_acc: 12.53042, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 63, G_loss: 0.17213, step_acc: 12.53042, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 64, G_loss: 0.17213, step_acc: 12.53046, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 65, G_loss: 0.17213, step_acc: 12.53048, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 66, G_loss: 0.17213, step_acc: 12.53047, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 67, G_loss: 0.17213, step_acc: 12.53054, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 68, G_loss: 0.17213, step_acc: 12.53052, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 69, G_loss: 0.17213, step_acc: 12.53058, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 70, G_loss: 0.17213, step_acc: 12.53055, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 71, G_loss: 0.17213, step_acc: 12.53064, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 72, G_loss: 0.17213, step_acc: 12.53061, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 73, G_loss: 0.17213, step_acc: 12.53069, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 74, G_loss: 0.17213, step_acc: 12.53067, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 75, G_loss: 0.17213, step_acc: 12.53068, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 76, G_loss: 0.17212, step_acc: 12.53073, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 77, G_loss: 0.17212, step_acc: 12.53072, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 78, G_loss: 0.17212, step_acc: 12.53071, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 79, G_loss: 0.17212, step_acc: 12.53077, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 80, G_loss: 0.17212, step_acc: 12.53074, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 81, G_loss: 0.17212, step_acc: 12.53081, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 82, G_loss: 0.17212, step_acc: 12.53080, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 83, G_loss: 0.17212, step_acc: 12.53086, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 84, G_loss: 0.17212, step_acc: 12.53086, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 85, G_loss: 0.17212, step_acc: 12.53092, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 86, G_loss: 0.17212, step_acc: 12.53095, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 87, G_loss: 0.17212, step_acc: 12.53100, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 88, G_loss: 0.17212, step_acc: 12.53095, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 89, G_loss: 0.17212, step_acc: 12.53102, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 90, G_loss: 0.17212, step_acc: 12.53096, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 91, G_loss: 0.17212, step_acc: 12.53101, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 92, G_loss: 0.17212, step_acc: 12.53099, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 93, G_loss: 0.17212, step_acc: 12.53103, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 94, G_loss: 0.17212, step_acc: 12.53107, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 95, G_loss: 0.17212, step_acc: 12.53102, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 96, G_loss: 0.17211, step_acc: 12.53106, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 97, G_loss: 0.17211, step_acc: 12.53092, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 98, G_loss: 0.17212, step_acc: 12.53109, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 99, G_loss: 0.17211, step_acc: 12.53092, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 100, G_loss: 0.17212, step_acc: 12.53108, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 101, G_loss: 0.17211, step_acc: 12.53102, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 102, G_loss: 0.17211, step_acc: 12.53105, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 103, G_loss: 0.17211, step_acc: 12.53102, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 104, G_loss: 0.17211, step_acc: 12.53112, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 105, G_loss: 0.17211, step_acc: 12.53096, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 106, G_loss: 0.17211, step_acc: 12.53107, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 107, G_loss: 0.17211, step_acc: 12.53112, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 108, G_loss: 0.17211, step_acc: 12.53095, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 109, G_loss: 0.17211, step_acc: 12.53113, grid_scale: 4 / 5, strokes: 2 / 9
iteration step 110, G_loss: 0.17211, step_acc: 12.53086, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 111, G_loss: 0.17212, step_acc: 12.53011, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 112, G_loss: 0.17213, step_acc: 12.53116, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 113, G_loss: 0.17211, step_acc: 12.53141, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 114, G_loss: 0.17211, step_acc: 12.54860, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 115, G_loss: 0.17180, step_acc: 12.57145, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 116, G_loss: 0.17139, step_acc: 12.58541, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 117, G_loss: 0.17112, step_acc: 12.59017, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 118, G_loss: 0.17102, step_acc: 12.59436, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 119, G_loss: 0.17093, step_acc: 12.59699, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 120, G_loss: 0.17088, step_acc: 12.59972, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 121, G_loss: 0.17083, step_acc: 12.60214, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 122, G_loss: 0.17078, step_acc: 12.60426, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 123, G_loss: 0.17074, step_acc: 12.60766, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 124, G_loss: 0.17068, step_acc: 12.61033, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 125, G_loss: 0.17064, step_acc: 12.61305, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 126, G_loss: 0.17059, step_acc: 12.61378, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 127, G_loss: 0.17057, step_acc: 12.61440, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 128, G_loss: 0.17056, step_acc: 12.61610, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 129, G_loss: 0.17053, step_acc: 12.63125, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 130, G_loss: 0.17026, step_acc: 12.63230, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 131, G_loss: 0.17022, step_acc: 12.63339, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 132, G_loss: 0.17020, step_acc: 12.63436, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 133, G_loss: 0.17017, step_acc: 12.63562, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 134, G_loss: 0.17015, step_acc: 12.63617, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 135, G_loss: 0.17014, step_acc: 12.63664, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 136, G_loss: 0.17013, step_acc: 12.63712, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 137, G_loss: 0.17013, step_acc: 12.63770, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 138, G_loss: 0.17011, step_acc: 12.63879, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 139, G_loss: 0.17009, step_acc: 12.63957, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 140, G_loss: 0.17008, step_acc: 12.64001, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 141, G_loss: 0.17008, step_acc: 12.64059, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 142, G_loss: 0.17007, step_acc: 12.64108, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 143, G_loss: 0.17006, step_acc: 12.64198, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 144, G_loss: 0.17005, step_acc: 12.64256, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 145, G_loss: 0.17004, step_acc: 12.64387, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 146, G_loss: 0.17002, step_acc: 12.64556, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 147, G_loss: 0.16999, step_acc: 12.64657, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 148, G_loss: 0.16996, step_acc: 12.64798, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 149, G_loss: 0.16994, step_acc: 12.64873, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 150, G_loss: 0.16994, step_acc: 12.65076, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 151, G_loss: 0.16988, step_acc: 12.65261, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 152, G_loss: 0.16985, step_acc: 12.65385, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 153, G_loss: 0.16982, step_acc: 12.65472, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 154, G_loss: 0.16980, step_acc: 12.65543, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 155, G_loss: 0.16980, step_acc: 12.65689, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 156, G_loss: 0.16976, step_acc: 12.65798, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 157, G_loss: 0.16974, step_acc: 12.65834, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 158, G_loss: 0.16973, step_acc: 12.65960, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 159, G_loss: 0.16970, step_acc: 12.66273, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 160, G_loss: 0.16962, step_acc: 12.66871, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 161, G_loss: 0.16945, step_acc: 12.67111, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 162, G_loss: 0.16936, step_acc: 12.67196, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 163, G_loss: 0.16933, step_acc: 12.67221, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 164, G_loss: 0.16931, step_acc: 12.67278, grid_scale: 4 / 5, strokes: 3 / 9
iteration step 165, G_loss: 0.16930, step_acc: 12.67289, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 166, G_loss: 0.16929, step_acc: 12.67274, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 167, G_loss: 0.16929, step_acc: 12.67355, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 168, G_loss: 0.16930, step_acc: 12.68506, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 169, G_loss: 0.16906, step_acc: 12.68711, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 170, G_loss: 0.16898, step_acc: 12.68600, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 171, G_loss: 0.16898, step_acc: 12.68950, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 172, G_loss: 0.16892, step_acc: 12.68954, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 173, G_loss: 0.16891, step_acc: 12.68964, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 174, G_loss: 0.16891, step_acc: 12.68972, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 175, G_loss: 0.16890, step_acc: 12.69008, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 176, G_loss: 0.16890, step_acc: 12.69055, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 177, G_loss: 0.16889, step_acc: 12.69060, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 178, G_loss: 0.16888, step_acc: 12.69157, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 179, G_loss: 0.16888, step_acc: 12.69111, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 180, G_loss: 0.16887, step_acc: 12.69218, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 181, G_loss: 0.16886, step_acc: 12.69203, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 182, G_loss: 0.16885, step_acc: 12.69293, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 183, G_loss: 0.16885, step_acc: 12.69250, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 184, G_loss: 0.16885, step_acc: 12.69397, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 185, G_loss: 0.16883, step_acc: 12.69423, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 186, G_loss: 0.16882, step_acc: 12.69459, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 187, G_loss: 0.16881, step_acc: 12.69551, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 188, G_loss: 0.16881, step_acc: 12.69563, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 189, G_loss: 0.16880, step_acc: 12.69604, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 190, G_loss: 0.16879, step_acc: 12.69726, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 191, G_loss: 0.16877, step_acc: 12.69795, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 192, G_loss: 0.16876, step_acc: 12.69895, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 193, G_loss: 0.16874, step_acc: 12.69964, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 194, G_loss: 0.16872, step_acc: 12.70034, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 195, G_loss: 0.16871, step_acc: 12.70042, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 196, G_loss: 0.16871, step_acc: 12.70134, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 197, G_loss: 0.16870, step_acc: 12.70158, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 198, G_loss: 0.16869, step_acc: 12.70243, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 199, G_loss: 0.16868, step_acc: 12.70258, grid_scale: 4 / 5, strokes: 4 / 9
iteration step 200, G_loss: 0.16867, step_acc: 12.70344, grid_scale: 4 / 5, strokes: 4 / 9
